policy_id,run_name,policy_type,checkpoint_step,scenario,steps,trials,falls,fall_rate_per_1000_steps,mean_reward,reward_std,tracking_rmse,tracking_failure_rate,mean_horizontal_speed,mean_root_height,min_root_height,mean_torso_up,min_torso_up,mean_tilt_angle_rad,mean_action_norm,mean_action_rate_norm,mean_action_saturation_rate,mean_motor_target_error,mean_actuator_torque_norm,mean_mechanical_power_abs,mean_acceleration_norm,mean_jerk_norm,mean_foot_slip_speed,external_contact_force_rms,mean_first_fall_survival_fraction,score_stability,score_tracking,score_upright,score_smoothness,composite_score
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,forward_slow,1000.0,2.0,0.0,0.0,1.8119478024663405,1.6813415307823165,0.24209158953888843,0.314,0.2533578362850703,1.4670210236310959,1.378745198249817,0.9364523574113846,0.8280636072158813,0.33665903007677167,2.25790752780233,34.791557651580256,0.029833333333333337,0.772152638312245,85.90058022096349,212.4400012992106,2.5380435244378887,70.05058447338155,0.2798087255407229,0.0,0.9306666666666666,0.6841305998481396,0.6692735880284312,0.17145612925645579,0.6977040304388712,0.5784959452429635
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,forward_slow,1000.0,2.0,0.0,0.0,0.6675018117141445,0.6719684150042983,0.05740351084977145,0.0,0.13208804696091245,1.4783218153715134,1.4393812417984009,0.9713673732876777,0.9094083309173584,0.21869206923154155,1.5530781288029551,50.28888724768352,0.0007222222222222222,0.6221000089316497,70.67835073379392,161.47886998732653,1.2055680600889176,92.7190289941689,0.33742479548495724,0.0,0.846,0.2984054669703872,0.9759299550557117,0.7032332099097627,0.0,0.5527878152868209
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,forward_slow,1000.0,2.0,0.0,0.0,0.35300411498171164,1.049341126899257,0.049730347039509834,0.0,0.1512301763140843,1.4817885284423828,1.4548391103744507,0.982905874311924,0.9702584147453308,0.17861388520541704,1.6219035555810728,46.63250205632795,0.0003888888888888889,0.5640079440726481,65.07796841100507,157.66835156189504,1.154845430656822,84.76248898841237,0.3787681141507552,0.0,0.8113333333333334,0.14047076689445728,0.9886704879280084,0.8789716489678717,0.16461382388661594,0.5450451653184213
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,forward_slow,1000.0,2.0,0.0,0.0,0.36829450804798397,1.1839700237972897,0.04290699020741401,0.0,0.1434354525419154,1.4832341759204863,1.4664736986160278,0.9803763470649719,0.9544191360473633,0.1911226963874787,1.664541625356385,46.58559888604474,0.0004444444444444444,0.5725487186325925,65.39240463340458,163.15396707134101,1.1790418016045996,82.3343440471427,0.37773770326341405,0.0,0.7971666666666667,0.07593014426727433,1.0,0.8404453994142944,0.1667254477469734,0.515133682364466
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,forward_slow,1000.0,2.0,0.0,0.0,0.5503713323702104,0.6713051613981158,0.05343293611271585,0.0,0.14009042986533501,1.485389368891716,1.4639556407928467,0.9772316328883172,0.948072075843811,0.20073719525959682,1.6700068015250449,46.41894745546809,0.0013333333333333335,0.6162222018155212,69.35370198988002,170.88920417378878,1.0804952716778335,78.87651606513653,0.3545794760159296,0.0,0.7805,0.0,0.9825227033939806,0.7925494760592664,0.17422824841148066,0.47068953107119554
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,forward_slow,1000.0,2.0,5.0,5.0,-0.4861814372758963,2.83704433561951,0.6451709525685376,0.283,0.24579102531495176,1.4596600271463394,0.8845258355140686,0.9760859286785126,0.6916420459747314,0.18704138250207256,1.856590611962501,29.891474641915355,0.03311111111111111,0.6597584002671526,74.2201214310089,186.4551744093342,2.2894082253525876,68.33368943563377,0.34908549729098587,0.0,0.9028333333333333,0.5573272589217917,0.0,0.7750996990882144,0.9183102738646985,0.46978187077282946
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,lateral,1000.0,2.0,0.0,0.0,2.721514017112553,0.92703956370352,0.14861309249794952,0.061,0.16485641473593574,1.46659630215168,1.4021470546722412,0.9445745331645012,0.8388829827308655,0.31053248688079427,2.172238824749781,49.85747163216282,0.04211111111111111,0.8403762068623646,93.78293171975444,270.17243226433726,2.375975601252299,89.41190370567836,0.168209629415975,0.0,1.0,1.0,0.8964273996387033,0.6922141335571717,0.0,0.8073710466030454
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,biomechanics,53739520,lateral,1000.0,2.0,4.0,4.0,-0.05210900007840246,2.5398307524736783,0.3453902743413755,0.712,0.24876592599147754,1.4572728976011275,0.8869993686676025,0.9443500294089318,0.8777251243591309,0.314752222975244,2.126004828807397,23.177635665010936,0.01566666666666667,0.7151683584806225,79.89231454905111,161.70622437523733,2.1447124849999213,57.277210891961815,0.322822796688179,0.0,0.9566666666666667,0.8025816249050873,0.5184039462944399,0.6905088205318898,1.0,0.7146555979567448
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,lateral,1000.0,2.0,0.0,0.0,1.5697906244418118,1.8405536473703776,0.23641975963576284,0.248,0.22332522287228176,1.485319331765175,1.4394153356552124,0.980291322350502,0.9180914759635925,0.17596837099335436,2.0255176736153766,42.02899691043522,0.03316666666666667,0.7802709464674774,85.09903649909687,216.4192552779429,2.133956764557791,74.25386060578211,0.24577906468665758,0.0,0.9028333333333333,0.5573272589217917,0.727744327612101,0.9635160797791061,0.2934228955292676,0.6632997073610949
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,berkeley,44236800,lateral,1000.0,2.0,2.0,2.0,0.03908505020756275,0.009937674494162406,0.6152414349132322,0.46,0.25206192210896783,0.5232072725296021,0.0840737372636795,0.9850944153815507,-0.10180673003196716,0.07458230124983135,1.463869105120412,28.589665353816198,0.013916666666666666,0.5514998864162205,17.729054119289827,50.65555381297975,3.549887070263366,154.94759311378553,0.0,168.03353014013786,0.9501666666666666,0.7729688686408501,0.0,1.0,0.7971490643544985,0.58890245389179
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,lateral,1000.0,2.0,4.0,4.0,0.6550206754165702,2.023345564457647,0.09469917727658153,0.007,0.24062613482424802,1.410744776725769,0.873786449432373,0.9130596166849136,0.7371968030929565,0.38499468069679177,2.0394642956365616,32.64549315742934,0.0045,0.7850676951280958,88.31766742585275,211.91520683573913,1.4689434185533128,64.49616287740487,0.35206716630787976,0.0,0.846,0.2984054669703872,1.0,0.45282928484056195,0.6451305958524183,0.5744411033415091
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,lateral,1000.0,2.0,4.0,4.0,-0.38594974881375677,2.672162459016361,0.4154147380587986,0.731,0.2799912302881295,1.4323274818062783,0.8690025210380554,0.913685703098774,0.6856554746627808,0.3837084580938275,2.136197714695445,24.94335870633924,0.014944444444444442,0.7573946300142497,84.98801300203213,169.97033915982507,2.358169369939362,59.23091748940369,0.34674429977493876,0.0,0.9306666666666666,0.6841305998481396,0.3838817961901506,0.4575849884313536,0.9338180698148874,0.5737155834640606
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,lateral,1000.0,2.0,4.0,4.0,-0.20808469997532666,2.2427208507022605,0.11023130123970075,0.019,0.2403128697328275,1.3879515132308007,0.8693014979362488,0.8736496134400368,0.606025218963623,0.46677222012792047,2.100945255987894,24.449381911149977,0.009555555555555557,0.7971748483041606,94.70027299259355,187.54010335659066,1.2868368015137586,45.27549995721973,0.32387764884074766,0.0,0.8113333333333334,0.14047076689445728,0.9701616463692349,0.15347397254562034,0.9523330560313485,0.47316490078081225
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,lateral,1000.0,2.0,4.0,4.0,0.2878714826889336,2.3185349385486127,0.12154738630753435,0.033,0.2660364894424105,1.4057438468933106,0.8696503043174744,0.9102110075950622,0.7084091901779175,0.4010137196707327,2.0371090729104466,29.322087604070717,0.011333333333333332,0.7623643888813363,87.25210709829585,207.2878494667778,1.5703816106924486,61.99606674977962,0.35865555671635335,0.0,0.7805,0.0,0.9484226138472442,0.43119147226794996,0.7696967872431897,0.44773475733208223
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,lateral,1000.0,2.0,4.0,4.0,-0.29246440580370836,2.149823028979754,0.13440255108973737,0.028,0.24622954880063105,1.3761595602035523,0.8774654865264893,0.8534448283314705,0.5946844816207886,0.505857735298848,2.124433953620738,23.29405859282775,0.011055555555555556,0.850930730194466,102.29637883954823,179.98698892419833,1.2414798528006037,40.862557581497285,0.3372273631614342,0.0,0.7971666666666667,0.07593014426727433,0.9237268958846573,0.0,0.9956362952171013,0.40705375599401705
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,stand,1000.0,2.0,0.0,0.0,2.4185108578801153,0.1056014343998627,0.013565598636142286,0.0,0.006305258385296289,1.4658767552375793,1.4030765295028687,0.9998550419807434,0.9986664056777954,0.013836113324872603,1.1238389291763287,4.262268223972243,0.0,0.3977956779147085,42.060438836302346,10.157501573002163,0.2001532754477376,7.743549683502745,0.0622683492576684,0.0,1.0,1.0,0.9986792345239732,1.0,1.0,0.999603770357192
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,stand,1000.0,2.0,0.0,0.0,2.150364295721054,1.0857931707870923,0.03890784790167633,0.006,0.013133009936581803,1.4571811921596527,1.3624515533447266,0.9955660366415977,0.9918050765991211,0.0931252312115063,1.2282267477177273,6.778689145442586,0.000777777777777778,0.40968248068866525,45.42863167384953,21.38117167073933,0.3291711304608704,12.68035293322752,0.08307489753295533,0.0,0.9028333333333333,0.5573272589217917,0.9519466019901752,0.9361329580430285,0.9209662022578053,0.7878380960001555
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,stand,1000.0,2.0,0.0,0.0,2.378753050073981,0.2676575806612843,0.012849371749275262,0.0,0.005571614990392478,1.4673047869205476,1.3562464714050293,0.9961138326525688,0.9877932667732239,0.08413368869813655,1.7863517606055475,6.082040583153177,0.04416666666666668,0.7149536630432798,71.13859481379832,26.47622453752728,0.22157701031935567,15.389617063739687,0.09839448916508893,0.0,0.846,0.2984054669703872,1.0,0.9442901199139256,0.9428460003073308,0.7025048108016732
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,stand,1000.0,2.0,0.0,0.0,2.36845690703392,0.32878305870946234,0.013691312546638171,0.0,0.00799753019564257,1.467754945397377,1.3860572576522827,0.9949550632238388,0.9892933964729309,0.0984389855772626,1.7650729192370578,5.063940927115293,0.04227777777777779,0.7616979467553081,72.28548853917464,26.079983437035814,0.20648187265898577,11.658482988111894,0.09608409625190904,0.0,0.8113333333333334,0.14047076689445728,0.9984474105085895,0.9270350293110541,0.9748216851421561,0.6386117042867862
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,stand,1000.0,2.0,0.0,0.0,2.2770233162529765,0.48827372089974724,0.01940187916706377,0.0,0.01227737926946206,1.4606881985664368,1.2737315893173218,0.9950686272978783,0.9868215918540955,0.09510032938269843,1.8486767752834634,5.557533073132815,0.046666666666666676,0.8114250733654244,76.15280044556657,32.158422750702854,0.2415910099056585,13.500942717984923,0.11637409935191373,0.0,0.7971666666666667,0.07593014426727433,0.9879167820455876,0.9287260977308781,0.9593193256192941,0.608424244428691
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,stand,1000.0,2.0,0.0,0.0,2.3844656058251856,0.32981830040913834,0.013485521476649769,0.0,0.006050293737510328,1.4738891426324845,1.4100898504257202,0.9960739434957504,0.9903357028961182,0.08713710221653745,1.8235803477058516,7.004861018426936,0.0393888888888889,0.7370839289599582,71.61634639387776,30.728572466143053,0.2573422155187372,16.350268156675348,0.10356784944210927,0.0,0.7805,0.0,0.9988269016244623,0.9436961354698175,0.9138627713842558,0.5797735747197278
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,berkeley,44236800,stand,1000.0,2.0,1.0,1.0,0.03989437288051704,0.010547105923721819,0.5525819098232008,0.399,0.24743760785820218,0.5264623744785786,0.1512739360332489,0.9909750608950854,-0.04074084758758545,0.06809488732175417,1.475265172095397,28.43651355101284,0.014833333333333332,0.551504472293306,17.894943964729443,52.91540582527551,3.35344059738069,148.86223336655894,0.0,169.3195545726809,0.9501666666666666,0.7729688686408501,0.004700723126151107,0.8677693125260127,0.24075404100870046,0.508227031000258
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,stand,1000.0,2.0,1.0,1.0,-3.4242042568428444,2.2678616682268173,0.2646945781641937,0.16,0.17133796456637088,1.46569083070755,0.8864626288414001,0.9466018830537796,0.8472743630409241,0.30211334791604494,2.229658427553337,36.10207591838187,0.03566666666666667,0.7165692763751967,79.68509262488264,219.62617785998614,2.682927563273006,81.23931435769578,0.3094705170504324,0.0,0.9306666666666666,0.6841305998481396,0.5355822853974737,0.2070138723102778,0.0,0.4757297000205535
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,biomechanics,53739520,stand,1000.0,2.0,2.0,2.0,-3.66524575162027,2.2124411810640257,0.5551310257349789,0.314,0.24154459739383988,1.442258261024952,0.8731144666671753,0.932699820637703,0.6529056429862976,0.3337365695831273,2.250156056337803,33.89319220881124,0.04338888888888888,0.7487990106348009,83.70562212556415,235.30469151756054,2.793319870314493,78.73083908287508,0.34203319752546585,0.0,0.9566666666666667,0.8025816249050873,0.0,0.0,0.06937490737290031,0.327970140699325
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,biomechanics,127795200,turn,1000.0,2.0,0.0,0.0,2.768601284608245,0.949932257266304,0.22746725133306192,0.307,0.1770889398807501,1.4517492923736572,1.3683139085769653,0.9166107621788978,0.7933721542358398,0.3900429309298341,2.2226582329963427,47.974666016968456,0.05050000000000001,0.8831413920511578,99.20891740253617,332.8732524479577,2.8117649515848373,93.50247434835572,0.19719512385596516,0.0,1.0,1.0,0.9731611441195784,0.5023852072008331,0.0,0.7924253846760402
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,biomechanics,87040000,turn,1000.0,2.0,0.0,0.0,2.4553263285891154,1.2840061857831409,0.21197913043971625,0.201,0.13230911227277187,1.46428566467762,1.399238109588623,0.9325953117012977,0.8348804712295532,0.34667412902025213,2.1886452775344356,45.8525210859099,0.055,0.891929819580795,98.27527068350271,314.72557997055316,2.5036299598353264,88.98419415733052,0.2417956420092584,0.0,0.9028333333333333,0.5573272589217917,1.0,0.6193956575488232,0.07219074795831548,0.6540291098743128
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,berkeley,44236800,turn,1000.0,2.0,2.0,2.0,0.04018448165967129,0.010473581023132906,0.7651833559061262,0.423,0.25062541881585065,0.5233753803092986,-0.039415571838617325,0.9845888639204204,-0.0872587114572525,0.08001042135742455,1.484316594909926,27.631275503237017,0.018833333333333334,0.5372590246076476,17.225657274402035,48.942501066258565,3.361517953173804,140.39399903426752,0.0,167.4694947297976,0.9501666666666666,0.7729688686408501,0.04137057155124402,1.0,0.6920378319598612,0.5908025021176994
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,biomechanics,53739520,turn,1000.0,2.0,11.0,11.0,-2.2822264954214915,3.015000462657544,0.7890574143409305,0.996,0.36980184991283205,1.3964540870785713,0.8614048957824707,0.9195652985572815,0.21046218276023865,0.3488047400172908,2.13619993727352,21.346794719187216,0.02827777777777778,0.7877172971480938,87.24738366920268,248.17427103475154,3.049159317766979,67.17810361404999,0.44658712186308175,0.0,0.9566666666666667,0.8025816249050873,0.0,0.5240130692634916,0.905822178961983,0.5164174817109315
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,biomechanics,8110080,turn,1000.0,2.0,12.0,12.0,-2.690175679740496,3.1052964161343777,0.7580902783545417,0.999,0.35205542612341434,1.3852710619568824,0.8728014826774597,0.9004594776630401,0.2237381935119629,0.37126976801643974,2.276279181630348,18.578309959209793,0.035888888888888894,0.8068222622489787,88.60515558293972,230.4878808108866,2.718286468321518,60.591374968091024,0.42612971400950234,0.0,0.9306666666666666,0.6841305998481396,0.053661932618642494,0.38415421969313623,1.0,0.46658166366347587
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,biomechanics,60702720,turn,1000.0,2.0,2.0,2.0,0.060770055890083316,1.876558196136459,0.39273550030482723,0.101,0.16179571753115346,1.4246989765763283,0.8747726082801819,0.8957586216628551,0.45345810055732727,0.4260574687165854,1.9699140630179086,27.66440544069424,0.016666666666666663,0.8701292695700619,97.0057270825904,185.75412281673832,1.3383625043327942,60.95585575438671,0.3816078289087054,0.0,0.846,0.2984054669703872,0.6867732248679568,0.3497429103952491,0.6909108236533852,0.4644338186929302
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,biomechanics,51363840,turn,1000.0,2.0,3.0,3.0,-0.09207266944827279,2.001908773717169,0.2894283260523453,0.135,0.1723802596432098,1.4279197345376016,0.8895274996757507,0.8976935862302781,0.49643129110336304,0.40055747286936266,2.033161856156135,25.38668445247778,0.015833333333333335,0.80249096431773,90.30621421959123,171.90170945857506,1.4478965045605297,57.721942202709656,0.36805209486719603,0.0,0.7805,0.0,0.8657908332833972,0.36390728050303844,0.7683939301901661,0.4093580991046435
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,biomechanics,2949120,turn,1000.0,2.0,2.0,2.0,-0.3354058263669722,1.8712340945554207,0.48591526348785324,0.125,0.21486138289142356,1.4040868061184884,0.8806276917457581,0.8616586840748787,0.6325215101242065,0.49550601264466093,2.008283241639112,30.671342571241485,0.016166666666666666,0.8928662167998089,103.10263258203844,220.22839258076985,1.5131287400257243,68.48446632392776,0.47617743204166324,0.0,0.8113333333333334,0.14047076689445728,0.5253050743891272,0.10012379861383564,0.5886213723812906,0.29266672603541727
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,turn,1000.0,2.0,2.0,2.0,-0.5902642635398079,1.8479685114213007,0.484668976589612,0.141,0.23737977799506596,1.396623788177967,0.8697060942649841,0.8479809842407703,0.4957405626773834,0.5228134237231702,2.034374973617495,30.226197693631075,0.019611111111111114,0.9070415129821318,105.20164417130984,216.29677117446465,1.3592259287334219,71.20056989521187,0.508566739421508,0.0,0.7971666666666667,0.07593014426727433,0.5274647240120796,0.0,0.6037642314736141,0.248987898057895
